tests/reject/fixarr_into_bounded_arg.ty	TYPE	7126	argument 1 of 'take' is [3]int, expected bounded[4]int
tests/reject/fixarr_into_dynamic_arg.ty	TYPE	7126	argument 1 of 'take' is [3]int, expected [int]
tests/reject/fixarr_qualified_const.ty	SYNTAX	2465	a fixed-size array length cannot be an imported const ('lim.MAX') -- its value is not known at parse time. Use an unqualified `const` declared in this file, or a dynamic [T]
tests/reject/fixarr_size_arg.ty	TYPE	7126	argument 1 of 'take' is [3]int, expected [4]int
tests/reject/fixarr_size_decl.ty	TYPE	8277	declared type [4]int but value is [3]int
tests/reject/fixarr_size_field.ty	TYPE	6651	field 'v' of S is [4]int, got [3]int
tests/reject/fixarr_size_return.ty	TYPE	8417	returning [3]int but proc returns [4]int
tests/reject/fixed_array_bad_length.ty	TYPE	7513	a fixed-size array of length 3 needs 3 elements, got 2
tests/reject/fixed_array_nonconst_size.ty	TYPE	2487	a fixed-size array length must be an integer literal or an int `const` -- 'n' is not
tests/reject/fixed_array_zero_size.ty	SYNTAX	2490	a fixed-size array length must be positive
tests/reject/float_exp_bad.ty	SYNTAX	2059	expected newline
tests/reject/float_int_eq.ty	TYPE	7256	cannot compare float with int
tests/reject/float_int_var_ord.ty	TYPE	7279	ordering compares two ints, two floats, two strings, or two values of the same numeric newtype
tests/reject/float_lit_overflow_neg.ty	SYNTAX	646	float literal out of range: `1e400` exceeds the largest float (IEEE-754 binary64); write 1.0/0.0 for an infinity
tests/reject/fn_eq.ty	TYPE	7263	functions are not comparable -- closures have no structural equality; compare the values they produce instead
tests/reject/fn_named_ok.ty	NAME	4275	'Ok' is already defined
tests/reject/fnty_arity.ty	SYNTAX	2395	a function type has at most 8 parameters
tests/reject/fnval_local_generic.ty	SEMANTIC	6086	'mymin' is generic, so it has no single function value -- there is no instantiation to take. Wrap it in a lambda that fixes the types, e.g. fn(a: int, b: int) -> int: mymin(a, b)
tests/reject/for3_empty_clause.ty	SYNTAX	3932	the init clause is required -- write `for:` for an infinite loop
tests/reject/for_two_binders.ty	SYNTAX	3969	a `for` binds one name -- write `for p in COLL:` then `k, q := p` in the body
tests/reject/fstring_escape.ty	SYNTAX	0	unsupported escape \  (use \n \t \r \\ \")
tests/reject/genenum_bare_nullary.ty	SEMANTIC	6057	Empty is a variant of generic enum Box; supply the type explicitly, e.g. Empty$(int)
tests/reject/generic_bounded_field_degraded.ty	TYPE	6651	field 'xs' of Box__int is bounded[4]int, got [4]int
tests/reject/generic_chan_inout_param.ty	SEMANTIC	4311	'c' is inout, which an affine type cannot be -- it has one owner and is freed at that scope's exit, so there is nothing to consume or copy back. Pass it plainly: that is already a borrow
tests/reject/generic_enum_payload_chan.ty	SEMANTIC	2229	an enum payload cannot be a channel -- 'Holder' was instantiated at one
